281 0.000312211566079166 2.01797397579485e-05 1.87379391797681e-06 0.0757167942295834 0.00385723530621146 0.000202572736172644 0.000270490267408885 1.37760301466283e-05 7.23474599784169e-07 1.41781298381582 1.41781298381582
309 0.000293183459871231 1.83136172335645e-05 1.37677682057147e-06 0.0802062003348724 0.00404234254079004 0.000185277232311814 0.00026047757222325 1.31246610042268e-05 6.01549820400393e-07 1.42008630358673 1.42008630358673
339 0.000303980100243783 2.05074642299695e-05 1.8958725098991e-06 0.0925240149104507 0.00530233738457378 0.000319693265384104 0.00027381464299836 1.56876348018642e-05 9.45838924515385e-07 1.41865655149281 1.41865655149281
373 0.000242622498844498 1.51256459377687e-05 1.20341335693405e-06 0.0818588570033329 0.00433484819964641 0.000250161525599069 0.000220099123727557 1.16529535403309e-05 6.7247763335665e-07 1.41989709328232 1.41989709328232
409 0.000285765526823808 1.88084496493164e-05 1.68999386528618e-06 0.106926087880705 0.00595892077912519 0.000376538404228948 0.00026214244548628 1.46054113940863e-05 9.2288907094229e-07 1.41400904808505 1.41400904808505
450 0.000290013777168449 1.84296295291179e-05 1.51429522256714e-06 0.120195952119934 0.006546449853303 0.000404974994942891 0.000267768678855695 1.45802790807448e-05 9.01949582354789e-07 1.41743429828832 1.41743429828832
494 0.000249281751960992 1.74708567438261e-05 1.21809991528096e-06 0.114252392439206 0.0069734088956029 0.000401131481981735 0.000231802994886454 1.41450457493697e-05 8.13654773113015e-07 1.41852119190663 1.41852119190663
543 0.000251678696774175 1.54332629122422e-05 1.1878364490031e-06 0.127873890809143 0.00713596761775914 0.000449768348816867 0.000235985363872926 1.31661652524873e-05 8.29831580118068e-07 1.41984635577518 1.41984635577518
596 0.000271495218054922 1.69596616398621e-05 1.25962111132267e-06 0.15210321189914 0.00870780047880308 0.000548253810830601 0.000255701016569354 1.46351729901628e-05 9.2143583696469e-07 1.41750217042066 1.41750217042066
655 0.000283180168000181 1.5994720424394e-05 1.2211364441087e-06 0.174870488626183 0.00904849216610233 0.000569847404614717 0.000267457582680652 1.38358063548338e-05 8.71327076712447e-07 1.41836477985028 1.41836477985028
720 0.000286608730044638 1.83853633140308e-05 1.322371385615e-06 0.195383325586903 0.0115133550696375 0.000710150836898753 0.000271817015565556 1.60132676361169e-05 9.87693381082622e-07 1.41910814945105 1.41910814945106
791 0.000242614184679969 1.41750719542186e-05 1.08313035616149e-06 0.183321584604641 0.0100238386286124 0.00067726033458049 0.000232106499703288 1.26885642859342e-05 8.57292294265122e-07 1.41844020120705 1.41844020120705
869 0.000273313224277804 1.57115483927604e-05 1.26237615769653e-06 0.227816077182025 0.0122980590578122 0.000862112672860441 0.000262529822206981 1.4168471578424e-05 9.93218299827348e-07 1.41823972795958 1.41823972795958
954 0.000256025154533065 1.53308197901835e-05 1.08306526514546e-06 0.235349086863096 0.013268457611021 0.000821475623161758 0.000247017022149132 1.392302451797e-05 8.61989854605838e-07 1.4182228601642 1.4182228601642
1048 0.000269916375296015 1.58594540716651e-05 1.15520447429948e-06 0.273138846158801 0.0151930642003614 0.000990023567352775 0.000260945673916435 1.4511255684857e-05 9.45582151024027e-07 1.4188020045255 1.4188020045255
1151 0.000252580323535971 1.63336277864572e-05 1.1892765688218e-06 0.281457701239138 0.0172783833145784 0.00113741043506694 0.000244805742299681 1.50249068966435e-05 9.89053514199867e-07 1.41881986920579 1.41881986920579
1265 0.000273832984840631 1.77492215506426e-05 1.17478188837686e-06 0.336497446495551 0.0207662318875273 0.00126550086013691 0.000266287224328865 1.64292508375574e-05 1.00118838308738e-06 1.41847279503724 1.41847279503724
1389 0.000285098977858613 1.83931482580495e-05 1.26455561133632e-06 0.385486657777832 0.0238447275054096 0.00152593604257696 0.000277805294000455 1.71794935983627e-05 1.09937873782329e-06 1.41897590956481 1.41897590956481
1526 0.000258586994975303 1.5641203165847e-05 1.10341623676888e-06 0.385291361093769 0.0224952338038122 0.00148131754394255 0.000252713921011782 1.47511905828068e-05 9.71356735490758e-07 1.41733939537038 1.41733939537038
1677 0.000261782063318338 1.54352524085603e-05 1.09539460389582e-06 0.429442295997302 0.0244956905798354 0.0016330596205898 0.000256296157738589 1.46157807834335e-05 9.74380198970337e-07 1.41838570531737 1.41838570531736
1842 0.000273826989102409 1.61152241130472e-05 1.10514714309437e-06 0.494477802705496 0.0282705480353725 0.00183744454439019 0.000268664123391549 1.5356318390225e-05 9.9806975217831e-07 1.41837701120277 1.41837701120278
2024 0.000267213379396132 1.62150325396716e-05 1.13613375856614e-06 0.531296173727795 0.0314181766289355 0.00209545534623249 0.000262696857725508 1.55307289033679e-05 1.03581689048227e-06 1.41771831388762 1.41771831388762
2223 0.000269513110504315 1.70918066624755e-05 1.19607620618874e-06 0.589114490264867 0.0364044639936104 0.00242875127623985 0.000265198344865158 1.63839155853385e-05 1.09304860429482e-06 1.41914368432874 1.41914368432874
2442 0.000269320708798348 1.55303807802687e-05 1.10468586690581e-06 0.647615054322842 0.0365045142493662 0.00247733883226478 0.000265377679950607 1.49549611601074e-05 1.01488788772919e-06 1.41917641170369 1.41917641170369
2683 0.00027491020825794 1.67093149501352e-05 1.17362143582286e-06 0.727516711053298 0.0433467557605858 0.00292840233021605 0.000271332628676957 1.61623625969387e-05 1.09187381802656e-06 1.4183603992892 1.41836039928919
2947 0.000260394630629873 1.57404568943224e-05 1.08660950749171e-06 0.757643757670202 0.0448713272288001 0.00298411300730748 0.000257243264240259 1.52315039618767e-05 1.01293823440152e-06 1.41898855191004 1.41898855191004
3237 0.000271649422763526 1.60774788570106e-05 1.09509483634625e-06 0.869504050174945 0.050583042836165 0.00333468615945278 0.00026876939005005 1.56315925408101e-05 1.03049738786609e-06 1.41886786049761 1.41886786049761
3556 0.000281158219571044 1.62964085667923e-05 1.12099134458855e-06 0.989437816609063 0.0565052748281118 0.00377576576723983 0.000278400359105202 1.58948447326335e-05 1.06210119876771e-06 1.41846007535326 1.41846007535326
3907 0.000281411293864237 1.61278803640562e-05 1.08694180928016e-06 1.08912439075958 0.0615611248774636 0.00404010987457925 0.0002789114593158 1.57609050706053e-05 1.03433544440534e-06 1.41846663353337 1.41846663353337
4292 0.000263174368559672 1.5309169495559e-05 1.06683643558746e-06 1.11998747380125 0.0643192601777843 0.00437238461319386 0.000261076643268243 1.4989565159329e-05 1.01896739335139e-06 1.41845401926072 1.41845401926072
4715 0.000257240515539978 1.5301062391529e-05 9.99020474116293e-07 1.20347985834235 0.0707716132234186 0.0045216256358968 0.000255364273239467 1.5013295646682e-05 9.59191768235002e-07 1.41881330385566 1.41881330385565
5179 0.000274628233814712 1.60672434407886e-05 1.09077308191715e-06 1.41199751685512 0.0817083296856454 0.00543732379174863 0.000272766060560148 1.57801504496735e-05 1.05008296680253e-06 1.41805339539202 1.41805339539202
5690 0.000268376629038353 1.56112402554937e-05 1.09714872308937e-06 1.51712811396588 0.0873935556308925 0.00602452613029105 0.000266748603575007 1.53620844496327e-05 1.05897919766562e-06 1.41867903717728 1.41867903717727
6251 0.000269539587804923 1.58378227146754e-05 1.09510032768561e-06 1.67501664203757 0.0975372214158534 0.00662695050065092 0.000268074507383975 1.56061989986522e-05 1.06031323388045e-06 1.41839583122319 1.41839583122319
6866 0.000268440380063098 1.58478878737652e-05 1.09265823945227e-06 1.83327421436588 0.107354592858439 0.00728913335901111 0.000267117831711072 1.56382041704983e-05 1.06178309877691e-06 1.41853452547856 1.41853452547856
7543 0.000262774545048301 1.55724295898301e-05 1.08148413169031e-06 1.97240800782416 0.116032085296557 0.00793988359276213 0.000261591616761203 1.53850265716127e-05 1.05275683459638e-06 1.41936662283762 1.41936662283762
8286 0.000270489501871003 1.60817193961009e-05 1.08560313668081e-06 2.23110231942909 0.131766860639218 0.00878672503654821 0.000269366723504527 1.59045209691122e-05 1.06055934834259e-06 1.4187559394013 1.4187559394013
9103 0.000267355891514006 1.55770716068169e-05 1.04683340429438e-06 2.4238223811662 0.140377556490604 0.00932542813431822 0.000266366513502314 1.54229533615435e-05 1.02454820405384e-06 1.41885746641381 1.41885746641381
10000 0.000266244019056634 1.57187193047863e-05 1.0700882828216e-06 2.65264505648675 0.155743416659755 0.0104949986677051 0.000265361432792099 1.55761418345612e-05 1.04960596702952e-06 1.4187364961164 1.4187364961164
